Unordered,Synthetic,Real
75.88004654,8.191423305,76.99826239
8.093597927,11.72557436,71.4194639
75.87866988,19.35545447,68.40109553
6.52177508,20.52797059,74.35332582
0,35.15555411,56.65764642
10.2517749,39.51781166,44.79726396
0,17.63717157,32.97029103
0,46.12842008,5.488071809
14.47991894,40.7496675,2.326089259
2.069749606,31.61822325,8.272461182
3.69985197,16.90539407,2.386619463
39.51781165,9.663250676,0
4.81541791,13.54143543,5.196950352
7.567584109,6.521775078,11.12891032
0,5.049927005,16.0722103
60.22513761,5.740589774,17.99908845
79.5539821,3.458716896,10.46307808
59.24319505,10.07972083,23.09371393
47.23490367,0,41.50642544
3.581791244,0,4.6579433
36.54748449,0,1.994614334
0,3.891701192,2.098380397
41.1611356,0,4.038229309
0,0,6.577615477
2.777377417,1.438061514,6.332612271
2.433119804,1.819036534,6.963855824
24.9241699,5.849417881,5.488071809
5.113918969,1.484856149,6.776500432
3.441484377,17.48787097,7.701747832
1.09642673,1.217055469,4.519588548
0,10.57235844,1.660257018
27.34895899,8.544229302,0.775363086
7.509250443,67.13125245,6.842795417
7.38634098,4.086200126,6.361436177
0,79.5539821,0
0,36.38646282,0
79.5539821,10.03287564,3.234042316
2.427729983,16.26402101,7.926574303
0.364000799,21.68474221,15.55770356
29.43226737,6.805161302,18.18067906
7.472020305,4.322497201,15.87044295
0,32.12419686,34.92474842
79.5539821,7.636120593,45.18147353
16.92476956,4.460369862,55.88922727
3.537897397,4.238529914,50.10937892
52.0608912,0,73.52566793
3.753696308,16.99572864,75.6133423
4.001479306,8.248227892,75.93452298
79.5539821,4.923846523,79.5539821
33.99304478,4.185745561,74.85980303
3.792822133,0,74.68685959
47.27822303,0.845236078,70.96857565
30.53622245,0,27.94215705
7.033341195,0.438608567,8.838850946
0,0,6.557438742
4.652060105,0,3.657753742
24.26397267,0,7.551863518
46.73718244,0.242160448,8.433875059
0,1.338605126,4.562824408
18.40740962,5.616272694,4.842416302
1.468602375,22.09053143,8.148518384
31.84420121,22.37789543,7.799749115
1.457831667,63.23254837,9.252474005
75.43432774,75.43432774,7.817043459
4.853606902,55.10853327,14.69010398
77.98708029,79.5539821,12.9549048
5.942092785,79.5539821,41.08880634
10.20711454,73.33062932,32.11834806
1.41358292,78.98869892,8.488640481
0,78.71416982,5.790722827
16.99572864,25.32834855,22.35726312
0,0,30.94901458
0,0,56.1565035
9.593220548,0,24.91970841
0,0,16.18318234
4.066049412,0,5.894488891
9.129776045,0,0
7.659917928,3.705560529,0
0,1.716016778,0
32.28752104,19.60899887,0
7.928090664,0.241992192,0
4.161467741,48.701388,1.980202381
79.5539821,0.67850246,0
0,3.295228822,0
0,79.5539821,8.223460541
0.341801421,7.018309493,19.3408413
5.54719431,4.854467827,25.61580576
0.169638735,20.43884887,43.37735901
61.54840486,76.28540804,4.718473504
79.5539821,37.84445068,36.26112954
9.412983955,29.3210736,67.33199063
0,17.31436168,61.26816129
5.668642921,3.187618945,42.72587322
5.460836474,0.16786581,18.71536253
6.782578556,0,4.170819279
0,0,0
5.286895256,10.23525661,0
17.85618175,5.804252579,0
0,4.100138245,0.331474925
6.413653945,1.363182106,0
0,0,0.031706297
0.253162631,0,1.170250606
0,0,0
0,0,0
1.988553093,0,0.760951133
0,0,0.276709503
61.23422424,0,0
6.882946302,0,0
7.894368484,2.43898587,0
0,8.780566129,0
0,5.079842955,2.24249993
6.961479557,17.85618174,8.018810804
6.546342196,41.49504859,21.56028211
0,79.5539821,44.04554958
6.607583965,9.754009128,71.26505011
54.62643381,26.86922828,79.5539821
36.75157183,10.57770737,61.03429459
74.50099918,0,46.2171689
26.10896011,8.718660363,33.9558721
7.992912538,0,22.50858863
4.64382772,7.493498079,59.88166587
0.968980432,6.550004537,72.38918247
23.48120665,0.41059386,71.28975632
79.5539821,4.750526869,58.99631338
5.495456826,3.956465321,65.37753324
20.45973479,5.33522885,66.16265715
30.53904067,12.54634095,54.77000808
2.494443714,12.78838569,8.35028573
4.263250175,26.24115429,19.23995763
0,8.39157999,52.18076966
14.53981636,37.39499907,33.10392914
11.56953229,71.86605835,5.326657932
18.78690818,32.92377026,5.124890586
5.028011609,9.992840761,6.695793493
5.045233424,17.68768936,8.808585844
0,45.50569373,14.35718786
77.4308137,33.93858708,16.98016335
8.151663796,12.51782738,34.10621498
0,7.716374429,59.11324673
8.62562531,5.916265566,42.47530176
10.57770736,1.88708896,33.97257687
43.48695689,12.36860325,26.281638
79.5539821,4.723335557,12.22854236
62.6271555,5.460282049,9.191943801
65.31276687,0.846276172,8.22057815
21.28067262,5.489224864,8.070693836
0,6.671095599,6.528614835
0,12.77552586,4.476352688
9.178471442,5.48998679,2.816095671
2.400837904,8.419091351,0
0,23.23808037,0
4.124805023,23.93209212,0
0,79.5539821,0
0,0,0
2.095574688,19.11749845,5.975195829
0,9.49170311,13.10623031
5.489986789,13.58220268,20.4202966
2.779894225,6.66666367,18.82633457
54.50604146,17.38192713,19.9259666
7.553549588,5.275836834,16.06212193
29.53058388,1.406801478,8.609700889
9.318584814,0.63155573,15.6384105
35.33312039,0,4.842416302
0,52.80159968,0
79.5539821,33.23107199,0
17.468246,25.80493022,0
62.24037298,11.1562088,0
25.69734728,3.420814197,0
74.25438517,6.621119764,0.008647172
8.096147269,4.1711565,0
0,0,0
0,6.744693734,0.827246118
2.071993281,0,5.900253672
0.001831511,3.648506444,8.43963984
3.644055992,3.644055991,15.96123826
2.090682361,3.793962678,6.981150168
46.04964385,6.371113914,16.25380091
9.981025993,15.05776708,37.48057731
3.53525447,24.00964922,9.313004209
7.73989038,0,1.550726173
4.325135425,65.99507242,6.053020377
8.63762127,61.13972165,9.353357678
50.60104908,62.37190955,11.61315195
0,46.33526851,8.119694477
47.78977289,21.58452063,8.557817857
55.08346693,53.86378392,28.25954757
31.67740822,5.019416763,46.65149276
79.5539821,77.20411551,34.92474842
0,0,19.95623171
79.5539821,34.66025831,4.260173389
5.019416763,0,0
28.23204155,0,0
77.06749403,24.27677137,0
79.5539821,20.89119957,0
75.09273555,13.53496646,0
0,26.65054694,0
37.63012706,40.04405856,6.306670755
70.62303811,54.54579025,16.73804254
7.328066954,53.7465685,8.197519025
25.19894947,59.521407,2.078203663
5.95962647,45.15466608,5.171008836
16.11756232,33.28486384,7.69310066
6.700589893,32.45140765,3.620282664
7.071700691,0,6.185610347
3.865594291,0,23.0432721
0,0,49.00686449
28.21929575,0,54.40250327
7.64869669,6.267206091,55.05398907
23.98434652,0,44.16248292
33.9038592,0,33.73871017
4.760494791,2.750393287,28.96114766
70.58002359,6.87662462,21.05586374
0,21.16482899,15.71911744
36.33141205,43.41836207,40.33709196
70.1031128,70.1031128,79.5539821
35.01159954,74.71004143,79.5539821
0,25.49125133,79.5539821
1.391586069,24.71596434,79.5539821
0,79.5539821,79.5539821
3.334708952,23.22885449,79.5539821
5.30948064,7.913478606,79.5539821
10.26085711,7.892252033,79.5539821
62.8487411,19.10277745,71.33916873
0,7.603400076,15.64849887
0,3.566582084,15.77964765
4.81857563,3.450720436,6.785147604
27.52303078,0.290990062,11.14908706
0,1.122761334,20.65232905
5.194528716,0,16.67751233
39.67229341,6.029075657,20.82383129
33.64630141,0,30.84878599
0,4.872874978,38.46615839
3.850226685,10.42363951,55.58854152
0,16.22676076,50.05926463
0,52.96496139,55.80570345
0,62.07544698,41.84052072
7.022145573,72.7138321,31.36663368
11.41160932,71.53739558,14.10497867
5.096181369,79.5539821,22.76079781
4.040509024,4.040509023,59.94848493
10.92456414,64.18950012,22.27655618
8.298263697,50.35572739,25.32324311
13.2541886,13.25418861,24.1529925
55.40712293,6.583427023,24.16308087
0,4.5684804,40.0865205
22.85077649,0.727807294,72.80918797
0.697066218,0,44.0789591
11.20552412,0,12.51101664
17.42896873,0,12.88428623
18.93124385,0.26405219,9.292827474
4.972035577,0,4.118936247
13.05221093,3.567153359,0
73.8435412,57.43851633,2.752683076
69.02604237,42.16108418,4.559942017
18.68328867,23.8013117,5.949254314
0.679673571,25.35619508,8.583759373
67.07661819,23.23913963,26.47331698
0,19.53061676,24.69776433
40.32992778,4.800034342,39.00071084
10.81418698,15.45483741,55.30456053
23.50626727,0,63.5400092
0,5.585943245,39.485149
5.318647691,0,33.92246257
8.160664799,0,76.3160966
3.853049687,26.34522275,73.86537826
24.87378609,0,71.50593562
56.39632989,0.13552558,72.5374197
0,5.233823079,73.22301691
18.71897569,12.9247759,75.19333681
0,11.85614623,64.49218075
9.643984983,12.48393402,21.27780782
8.361798906,24.85314061,3.640459398
6.490965963,8.521940477,6.554556351
39.73827364,41.80178099,3.850873916
4.15334169,63.20271327,0.204649737
0,8.084563845,0
0,3.043998462,4.251526217
0,4.009415271,7.407743985
3.947255082,3.504941127,6.684263931
27.51281859,0,7.015738856
79.5539821,0.72309196,15.6686756
1.658418356,0,39.55196805
0,0,45.41534023
17.25065135,0,51.14507429
74.05652284,3.763207428,71.47505286
79.5539821,0,62.68806623
17.25397219,1.993542547,33.03711008
23.99539558,5.918013154,33.88905305
43.88737807,11.3787334,37.19659632
78.41841519,4.688712711,37.29682491
23.44181665,9.152477491,20.13782232
0,19.22938818,8.517464388
3.27760721,31.19056732,4.156407326
2.426332179,51.78500452,0
5.471523775,4.763050963,0
1.141261847,79.5539821,0
0,8.132493828,0
0,11.78592053,0
7.401149748,51.86946004,0
1.541793856,7.231662969,0
0,7.863580572,0
8.728395878,3.899318438,2.003261506
57.31333412,0,3.628929836
5.457951724,0,14.86160622
0,0,14.39754133
34.19798525,0,37.33023444
79.5539821,0,36.17760572
0,0,38.01512976
0,0,24.1529925
27.68884351,0,5.914665626
5.79520588,5.79520588,0
71.54502127,22.31001461,0.492888802
39.82379862,28.83763186,0
0,35.68483873,0
57.28033143,53.29133712,0
0,48.43937743,0
78.70094941,8.001042139,0
7.024099151,74.3160926,0
12.89520222,27.72520921,1.902377833
0,37.94742442,0
0,20.85552526,0
23.34022394,9.9859289,0
6.270898775,17.62638243,0
1.311251336,24.19968854,0
8.304995651,21.79168918,1.475784016
4.711631189,16.21147125,5.130655367
7.049568361,8.660036403,8.376227246
3.489188268,7.579958653,10.83634767
7.389366155,7.234799227,23.96131352
3.859671897,4.671177156,42.80939704
1.094300702,5.844423867,24.42537842
39.9317429,5.866260287,39.485149
2.910361801,9.89766106,24.22361107
72.60286715,39.9317429,8.180224681
8.406839563,0,3.989228668
53.91587907,2.261751322,1.792846988
4.832271904,3.343047648,0.020176735
7.579958652,0,0
8.660036397,5.53529164,0
0,6.147523179,0
12.4396324,8.304995651,0.268062331
20.53116033,6.910863661,3.940228026
0,38.22220633,0.475594458
0,53.93690909,0
52.52252159,1.741997539,0
5.665154455,5.348513821,0
38.22220634,18.56721614,0
2.629361764,6.69436538,0
42.83812988,6.62269758,1.513255094
8.104868472,2.252235725,3.363749895
8.511509129,0,4.822239567
0,1.768929368,7.237682937
18.883226,0,7.399096813
4.720175563,0,13.65100215
5.248426557,0,22.74062108
17.01082525,0,24.05210883
0.186824556,2.014311924,44.41305438
76.46469821,1.557465056,35.64305327
66.23898241,5.140556656,15.75947091
0,13.75941384,11.3508544
0.734375604,18.883226,4.931770412
1.768929369,61.98378336,1.109720402
0,60.21056483,6.439260725
2.001501349,1.942948013,32.21857664
0,0,51.49587433
0,0,63.87410448
4.42942532,1.219782925,26.79614473
2.741017639,2.74101764,0
6.669177116,3.949588768,0
6.42226229,6.422262291,0
5.866927245,13.63644041,0
18.89637548,45.58179515,0
79.5539821,19.49762205,0
0,43.05402863,0
0,79.5539821,0
37.2461794,17.4166784,0
6.884057446,79.5539821,4.026699746
5.632643427,27.43472179,7.776689989
35.45732795,60.32947977,4.949064756
79.5539821,37.99435705,6.1077858
28.84408401,24.57877653,0.573595741
5.125343114,8.346273635,5.269010119
74.34284335,3.752484925,15.04319683
49.0982976,0,22.82132802
0,0,5.882959328
74.77896229,3.352932585,10.78590583
0,79.5539821,5.021124522
6.076304411,30.05928853,3.406985755
1.9404163,34.08420634,2.369325119
0,6.981488125,0.913717838
0.318783568,2.364291703,0
0,6.970551424,0
1.951382375,5.066031665,0
1.79257232,0.665123198,0
0,0,2.720976779
4.256789497,0,4.666590472
7.76542693,0,1.836082848
6.081490153,0,0.245003206
0,0,0
45.73447413,0,0
66.88375991,0,0
39.46624754,4.388780065,0.905070666
21.51223538,7.318832101,0.919482619
0,22.86526694,3.992111058
79.5539821,47.31730338,41.18903493
26.49415519,14.52457774,57.52629415
32.67561836,13.33366861,69.47020043
0,22.59390877,52.01372202
16.38164331,8.371513641,30.76526217
1.293947373,0,27.10691885
2.172598258,0,21.84275639
7.497013793,0,27.24055696
0,0,24.40520168
0,0,21.32824966
0.312434021,0,10.16042706
0,0,5.686956764
8.549706559,0,8.211930978
15.21172758,2.498349297,5.40448248
0,30.0861798,0
0,13.15650816,0
1.258208248,3.179211895,0
51.17842639,9.536669386,0
5.581151361,79.5539821,2.144498648
0,52.16624043,1.127014746
16.17569914,16.16882722,9.202032169
79.5539821,22.69092639,26.66499596
0,19.46341603,56.40707496
72.21459169,65.61054507,64.05785688
3.450403297,22.91313108,58.02743707
2.907878865,4.596918428,47.83753101
21.10051239,4.790923327,33.33779583
22.69092639,2.775430403,26.03951718
6.191615951,1.829184518,7.681571098
16.90328354,0,3.271513394
0,0,1.049190199
1.096573236,1.554462298,2.403913807
24.79671072,4.573311185,7.505745268
3.885260227,0,11.12891032
4.815654379,0,5.511130934
3.160511606,0.79331683,0
22.94942603,0,0
27.75033502,0,0
11.86305406,0,2.565327684
1.509959294,2.541007405,31.31651939
0,5.62077299,25.46448025
3.918630258,7.736646531,42.24143506
32.18275812,7.42628563,43.31053996
8.34783113,39.72456613,38.90048226
75.03819133,70.64511654,17.68634906
6.796474207,78.68723364,4.459058345
4.561041503,79.5539821,7.327037047
79.5539821,68.10565155,8.209048588
4.491610822,79.5539821,0
0,18.80018436,0
15.05141845,50.4868229,0
20.12028498,20.12028498,0
3.464012305,8.079709911,0
2.043001083,5.479371992,5.666780029
0,1.431755305,3.522281381
7.736646531,1.096573236,0
4.071785886,0.534367158,2.885273046
72.13667576,0,0
11.69951648,0,0
0,0.258868619,0
2.696273234,0,0
53.15122252,2.018607535,0
19.17309156,3.17922432,0.686008976
2.813862477,4.169898472,17.7367909
0.534367157,23.69487374,28.91103337
7.301046798,17.18525903,31.66731943
0,73.68530838,32.73642433
3.16035766,79.5539821,22.95247679
51.69166058,79.5539821,18.83642294
0.667981506,3.600730922,14.73045745
9.388010541,34.84912403,6.606439383
0,52.88901618,4.689649597
43.90165922,71.23723262,2.519209433
0.492873341,19.9184929,2.251147102
34.84912404,9.164061141,0
4.669669132,7.947508609,0
8.260189967,0.267181394,8.43675745
78.06094617,0,8.407933543
79.5539821,71.42768768,4.459058345
44.19237761,51.22555931,5.401600089
1.108291645,6.568577574,8.102400133
6.277269945,6.842749351,79.5539821
0,4.82957462,68.80200986
6.535789449,1.013382991,79.5539821
7.488761972,0,79.5539821
4.342194937,1.894226836,79.5539821
1.476237699,0,60.06541828
0,0,3.752872634
1.213749538,0,0
7.476767715,0,0
0,3.959287322,0
69.2116603,3.044949274,0.458300114
12.87207135,0.739591424,4.969241491
1.158180504,5.005673948,6.63814568
6.185797804,16.97407717,14.22603908
25.8193263,40.91111806,14.87169459
0,23.53147673,65.31071418
5.703265084,76.09227423,42.62564463
7.466649901,18.78322215,26.78605636
58.73731014,58.73731013,20.3597664
13.99613014,79.5539821,24.60696903
74.98437926,19.22844424,79.5539821
2.835766844,0.847027089,76.94061457
58.3070036,0.942857016,77.89180349
0,4.423700711,75.45892852
0,0,79.5539821
0,0,71.22799081
5.258670986,0,41.87393025
3.161373177,0.193292202,18.02935355
2.891290644,0,6.220199035
10.70242368,1.35046717,0
1.572797217,5.379066736,0
69.6387698,17.42367056,0
3.567510887,38.34268295,0
19.47707766,39.62080616,0.242120815
4.5413754,23.48427612,0.677361804
54.93426525,79.5539821,5.574543528
15.37524736,5.509305241,22.41779333
3.628397955,79.5539821,15.49717336
4.900386294,50.50633965,8.697613804
73.77416889,23.45581374,57.60981797
3.015266573,12.73470685,71.27740322
49.14973944,6.875750548,71.33299218
0,6.544480093,70.10498146
0,36.68780455,63.10568533
0,25.26384112,59.12995149
19.36841767,6.272848164,21.19710088
0,0,26.40269841
6.260879289,1.734134909,29.01126195
0,0,23.94113679
65.0219024,0,6.027078861
0,0,6.730382181
7.726680983,0,11.00784991
0,0,8.085105789
0.147379508,0,0.611066819
0,0,0
69.49654734,0,0
0,0,0
8.10359815,2.352046928,1.181780169
7.134687348,10.09278383,7.084916232
30.57052536,30.7467863,3.392573802
1.578454235,15.91543117,18.17059069
68.16795073,68.16795072,44.69703537
49.41194994,39.21887366,51.56269339
5.771048666,79.5539821,57.71004655
0,79.5539821,48.45560728
7.0156603,0,45.33181641
1.542877717,1.542877719,38.56638697
0.868685398,0,19.02810191
5.885433018,0,9.040618292
2.615033809,0,2.582622028
12.71027113,2.402790647,0
0,0.038658359,0
26.0665148,0,2.228087977
1.0211633,0,0
0.31211104,0.312111039,0
5.928671486,0.651782319,0.510183146
21.87286774,5.426866395,0
0,6.3728927,0
7.016778448,24.52224716,0
0.038658358,7.966831219,0
0,19.63394633,3.461751178
15.40182604,79.5539821,5.40736487
28.95343157,0.497141187,14.89187132
0,24.01711137,7.422155939
5.006350759,71.8448446,4.905828896
71.70248136,72.99441914,8.200401416
23.86418195,31.38196481,20.76330109
79.5539821,8.177414122,9.555125024
0,5.124825961,5.133537758
79.5539821,6.402225021,0
20.64374471,13.31886435,1.00883673
0,4.855151568,6.888913667
22.98063531,0,5.205597524
7.798884392,3.510560024,3.579929194
1.901269957,0,3.098569955
0,1.276701951,1.533431829
0,0,4.920240849
8.471690392,0,0
15.53613102,0.046405472,0
2.407226053,4.16378624,0
54.83302751,7.324357486,0
6.257386124,11.46990027,0
17.21672459,11.0433071,0
11.80053637,11.80053638,0
18.24651464,25.06459464,0
3.510560024,12.47920116,1.426783375
3.210831741,79.5539821,0.778245477
10.73307492,79.5539821,6.055902768
0,58.59955175,21.48966353
5.868826179,41.48766161,13.69135562
52.63981985,38.48747164,44.09566387
53.28758968,53.58880027,46.83524517
6.687974266,24.20736263,28.42659521
35.65724209,8.370965063,5.603367435
1.957276846,48.06252489,0.051883032
25.2838763,26.40661612,1.925436958
2.296657683,15.40325721,4.13046581
33.57406594,4.460429645,2.795918936
3.692408146,5.666111805,0
19.0044011,8.026055404,0
7.155550087,0,0.645655507
6.529201692,0,0
0,0,0
26.33680598,0,0
7.298436751,6.09853428,0
0,0,4.606060268
2.057492746,0,24.58679229
55.66391837,2.401638019,24.98023862
8.514921183,1.195121255,32.25198617
45.70395569,4.105583708,27.94215705
0,11.89373992,42.70916845
71.89694623,25.2838763,42.62564463
9.652861371,54.37542926,37.7645583
6.280617227,61.92992601,38.76684414
64.91779252,50.78311986,39.73572046
2.527242759,0,45.06454018
0,79.5539821,54.15193181
48.03194081,79.5539821,62.53772335
17.84637665,74.50194525,73.64919896
0,61.62572973,79.5539821
2.429772591,28.9170863,74.64980028
8.034376259,22.41219985,74.24214789
6.382243087,3.122552017,58.86267527
0,0,52.83225545
31.97226954,0.077531133,35.57623421
73.21996281,0,14.75063418
4.970802153,0,5.31801076
0,0,4.637766565
0,0,7.744983692
0,0,7.12238731
0,0,7.60374655
0,0,14.94231316
79.5539821,0,15.88053132
22.56742238,1.020489608,14.04444847
5.346927637,5.346927635,18.36226967
5.283072479,33.11754393,15.74938254
70.32902865,70.32902866,38.09865358
0,20.17332192,41.90733978
2.743860906,15.87196905,15.6081454
46.13923553,78.90609093,14.89187132
0,62.82416045,12.76322582
0,79.5539821,7.687335879
55.17411251,15.61535845,5.260362947
35.44927789,79.5539821,3.718283946
0,26.0440116,4.74729741
53.60661056,2.059781467,0.507300755
26.29643255,1.142281081,0
0,0.098196093,0
24.8427577,0,3.000568673
3.311908644,0,2.59415159
0,0,0
0,0,0
0,0,0
4.775676519,0,2.245382321
0,0.009622811,3.107217127
24.76188565,4.523900666,5.323775541
1.416026664,15.78341527,4.715591113
1.262063033,7.949924834,5.208479915
79.5539821,4.082480995,19.55269701
28.09096053,48.28499049,25.30306637
3.431172199,79.5539821,18.261386
5.751990765,75.21285793,13.76197419
4.117847392,68.02920169,6.649675243
45.14301251,73.55229428,6.586262648
0,25.57328392,7.399096813
33.74454054,7.092068445,21.31816129
35.83596895,8.533054907,21.01551027
19.05138648,0,19.44172497
47.57870412,0,30.11377638
14.75991009,0.600147528,19.90578987
47.37339599,16.99392216,27.2238522
20.64365602,0,10.39245951
0,1.506323785,8.425227887
1.06642957,4.194550237,7.701747832
30.05063549,0.088185648,1.729434393
0,2.17668646,0
0.088185648,5.823427582,0
47.12885836,7.530120831,0.994424776
4.754695948,17.66222296,0
7.694492386,46.63197938,0
3.742348571,65.42474373,3.352220333
5.315009665,74.55808514,7.756513255
1.16834612,78.13443665,7.926574303
79.5539821,71.7262982,15.59805703
52.90305047,61.31102435,31.11606222
10.09069968,56.10005936,29.94672874
79.5539821,30.11371304,8.165812728
0,0,11.3811195
10.5843619,0,24.51617372
0,0,41.9908636
8.012226876,0,31.43345273
0,0,52.99930309
79.5539821,0,37.69773925
0,0,72.38300592
8.583979153,3.215648785,74.74862511
10.23938,4.122815631,40.98857776
29.52867452,10.48287953,29.69615728
8.448002536,5.406582971,6.427731162
15.30502791,5.730504583,2.865096312
7.766243286,7.554317404,3.744225462
0,9.344994293,1.818788504
0,0,2.271323837
0,79.5539821,2.158910601
7.590837005,79.5539821,5.341069885
79.5539821,44.46596203,20.95498007
8.877569159,36.80052434,14.26639255
0,15.67134903,52.63179829
0,25.38947605,53.26657932
44.09641394,36.50616391,71.24034391
38.8824076,9.436976134,79.5539821
6.726808756,0,79.5539821
0,0,79.5539821
0,6.450055191,75.21186646
68.20777128,3.366774431,45.43204499
9.921670783,0,39.75242522
9.074698104,0,24.6473225
79.5539821,2.337783422,15.0835503
6.703605023,6.60916383,6.473849413
7.633437703,0,5.692721545
38.32840298,4.995583884,13.48958827
21.18085872,3.493381803,13.12640705
24.57819476,4.014081399,5.122008195
1.001342808,7.494373225,0
4.07653646,6.141058126,3.040922142
0,10.47385198,12.4303097
0,24.57819476,29.93002397
1.198638345,5.714478999,10.85652441
0,8.56023645,22.24629108
40.06068263,79.5539821,17.43413988
8.364932898,39.07011133,19.10880885
27.44174998,11.98122639,19.99658517
23.07155317,71.33730807,21.78222619
46.74083602,71.07015059,11.70394726
26.87101679,68.20777128,14.16550888
39.65484706,46.39479127,8.459816575
3.680660539,17.94294763,2.490385527
9.527918468,5.709759599,0
21.28002933,79.5539821,0
79.5539821,53.15079906,0
0,79.5539821,0
14.51814661,13.36294043,0
0,37.67532604,0
79.5539821,61.31383847,0
6.524978595,6.985958689,0
6.252817701,5.017666696,0
0,1.887576919,0
17.11438769,0,0
1.490117049,0,0
18.59362385,0,0.077824548
17.55558645,0,5.695603936
4.237047184,0,4.026699746
0,0,6.179845566
49.91697281,5.763085995,7.381802469
0,8.402932478,5.418894433
8.481467252,14.5181466,21.75196108
28.98971415,72.81730318,31.29981462
2.571978452,65.76192626,16.24371254
79.5539821,38.47333246,26.64481922
60.70908911,70.26978037,18.34209294
79.5539821,79.5539821,4.023817355
3.800384402,0,0
79.5539821,3.726408787,0
0,7.355191335,0
4.426572533,6.58888436,0.688891367
2.383003113,5.561492243,2.424090542
4.777079731,7.976988303,3.510751819
14.8361023,8.361035405,4.248643827
33.07057966,17.19572103,0
0,22.63588825,0
30.47971838,9.579674221,0
4.431346086,21.42356315,0
17.63460071,37.39382615,1.060719761
0,0,0
2.663574003,30.47971837,3.853756307
0,23.16813365,1.657374627
7.407863108,15.57732736,4.522470939
4.354090778,14.8361023,4.340880328
23.72352849,5.39535844,6.436378334
28.73925698,2.331465612,5.22865665
0,2.96818674,7.401979204
63.85173463,4.983997757,22.37743986
48.65771168,3.56298833,14.24621582
8.026095322,0,16.52618682
4.048508614,0,5.392952917
16.20053358,43.44111383,3.395456193
37.20118693,78.99265006,0.763833524
36.63195829,49.13705203,0.732127227
59.66118029,9.428386931,8.479993309
3.005834271,6.392889932,60.65008502
5.567559193,0.963620845,75.96540573
60.18119736,0.794832256,71.08593012
79.5539821,0,61.51873275
58.98814598,0,77.10395004
45.02013709,0,42.49200652
0,0,26.01934045
60.71597132,0,48.80640732
3.740440083,0.656696406,22.44805843
0,4.300974819,11.99650991
1.364573546,16.428032,5.447718339
79.5539821,59.05685681,2.320324478
24.19354241,15.63035191,2.069556491
0,46.35071378,5.390070526
2.014520388,67.99829096,18.69518579
73.26301824,79.5539821,8.61546567
0,79.5539821,26.15048922
78.40592488,79.5539821,61.35168511
56.51331742,79.5539821,77.87258755
3.231666287,79.5539821,79.5539821
73.24633569,79.5539821,79.5539821
79.5539821,71.01003516,79.5539821
79.5539821,0.090528861,79.5539821
2.59775506,0,79.5539821
6.499655235,0.50277324,79.5539821
0,0,79.5539821
0,2.697413086,79.5539821
79.5539821,6.147490052,79.5539821
5.386989514,12.5061911,79.5539821
9.072800317,16.67170628,56.08968444
0,30.42689483,78.29533818
54.67778374,42.05560277,79.22731116
0.747534376,30.26146087,72.02476594
33.82193278,79.5539821,41.20573969
79.5539821,79.5539821,19.47199008
15.90461391,79.5539821,18.18067906
0,79.5539821,24.34467148
74.61950037,74.64414457,20.78347782
0,79.5539821,15.25505255
79.5539821,75.43002982,27.99227134
79.31971238,39.66542878,64.20819976
1.758954221,8.448262568,79.5539821
79.5539821,3.696862343,79.5539821
65.78894383,0.343801383,79.5539821
79.5539821,1.884569905,79.5539821
22.11611254,16.33761662,72.9697783
71.19680021,16.06479177,77.87258755
28.39279412,0,56.39037019
0,5.156579519,72.92654244
5.37254185,0,68.68507652
19.50510398,5.144005474,53.33339838
0.126994661,15.56572006,66.59698101
79.5539821,23.9938361,58.87938003
3.156269867,39.19070065,19.97640844
8.832861017,11.15330798,12.07721685
1.438354941,73.9030353,20.66241742
23.35696383,79.5539821,13.18693725
12.86424733,79.5539821,2.663328966
79.5539821,79.5539821,0
79.5539821,32.51852548,4.312056421
7.188029924,44.68944592,8.990176455
26.23244268,24.82012721,12.27898419
79.5539821,33.07044302,15.76955928
78.80491987,28.39279412,14.84142949
0,7.599807749,29.362062
71.26041147,3.315480398,72.87095348
1.733059105,23.47942834,79.5539821
18.03395854,0,79.5539821
79.5539821,59.67368226,79.5539821
0,71.91643679,79.5539821
63.4894234,33.36419906,79.5539821
43.76724402,23.29065079,79.5539821
79.5539821,4.17194468,79.5539821
9.90403818,9.904038176,79.5539821
7.024169369,0.356483827,79.5539821
23.96843257,0,58.244599
75.13343156,8.366929446,58.97960862
0,0,14.75063418
0.783681436,1.596911418,11.43156134
7.386265846,5.383310431,20.70277089
5.517561968,0.163447541,21.85284476
11.35643967,4.795639859,12.68251889
2.365111086,14.02018787,8.275343573
49.47466081,22.30568828,7.197329468
26.60630597,58.21015168,5.525542887
2.687176615,29.46896869,7.318389875
79.5539821,79.5539821,8.090870571
46.14811791,52.24529155,6.070314721
68.56721089,79.5539821,41.37278733
34.9200398,68.41820905,79.5539821
0,79.5539821,79.5539821
33.21213679,79.5539821,62.37067571
79.5539821,79.5539821,47.65377861
79.5539821,79.5539821,5.620661779
79.5539821,79.5539821,14.40762969
79.5539821,79.5539821,21.19710088
0,79.5539821,7.946751038
78.24952793,74.36680578,14.02427174
5.065639554,18.73478555,6.384495303
0,4.623404767,0
75.0538767,0,0.807069384
47.27412367,0,4.035346918
65.58974483,0,0.769598305
2.956736863,0.614487722,0
0,4.431826805,0
5.509891055,0,0
73.70826408,6.120601215,0
13.65905467,0,0
7.027501315,5.065639553,2.216558414
0.341584611,21.61406654,5.952136704
