MW,Synthetic
0.331474925,2.428227147
0,5.119255613
0.031706297,2.390054766
1.170250606,3.579395251
0,2.993308505
0,2.199075599
0.760951133,4.468642862
0.276709503,2.257227376
0,10.54369528
0,5.811862975
0,5.86928398
0,2.476112208
2.24249993,1.88976549
8.018810804,4.765942965
21.56028211,4.447841082
44.04554958,2.126946762
71.26505011,4.185398608
79.5539821,7.02978708
61.03429459,6.24677738
46.2171689,8.116865852
33.9558721,5.917467459
22.50858863,4.652835527
59.88166587,3.947805168
72.38918247,3.118707556
71.28975632,6.725341545
58.99631338,10.86612246
65.37753324,5.098668625
66.16265715,7.542416498
54.77000808,8.691653219
8.35028573,4.612177553
19.23995763,5.290695252
52.18076966,2.954649838
33.10392914,7.240915807
5.326657932,6.687094897
5.124890586,7.041751756
6.695793493,4.696781084
8.808585844,4.458636836
14.35718786,1.671047274
16.98016335,9.105318225
34.10621498,4.693045806
59.11324673,1.174002147
42.47530176,4.604290068
33.97257687,4.716223973
26.281638,6.564055849
12.22854236,14.52905796
9.191943801,7.698262663
8.22057815,8.109941576
8.070693836,6.221520383
6.528614835,1.774474418
4.476352688,3.097020906
2.816095671,6.159874597
0,4.302588641
0,2.788269412
0,5.19639685
0,3.721064983
0,2.949698619
5.975195829,4.361245357
13.10623031,3.043602048
20.4202966,5.096911456
18.82633457,4.011342781
19.9259666,8.381831769
16.06212193,4.928692879
8.609700889,6.48718807
15.6384105,4.867143011
4.842416302,6.329133886
0,1.094247772
0,9.188385145
0,5.220187776
0,7.473259818
0,6.052455769
0.008647172,8.774228218
0,5.077843692
0,2.275928034
0.827246118,2.964377446
5.900253672,3.998930931
8.43963984,3.494763739
15.96123826,4.902714958
6.981150168,4.467494793
16.25380091,9.94997023
37.48057731,6.953492452
9.313004209,4.864669477
1.550726173,6.100424426
6.053020377,4.722719958
9.353357678,5.797330699
11.61315195,8.187027442
8.119694477,0.807385585
8.557817857,7.31525837
28.25954757,7.368564775
46.65149276,6.173688989
34.92474842,9.894161689
19.95623171,1.607756353
4.260173389,8.807038881
0,3.794028006
0,6.195019742
0,9.076670946
0,10.09191582
0,9.764760325
0,1.583977372
6.306670755,8.377733816
16.73804254,10.69889616
8.197519025,6.190931962
2.078203663,8.511535272
5.171008836,5.903748392
7.69310066,7.58176387
3.620282664,5.971517137
6.185610347,5.875422828
23.0432721,4.575099076
49.00686449,2.562290992
54.40250327,7.070491999
55.05398907,4.954847188
44.16248292,6.15172964
33.73871017,6.442907269
28.96114766,3.730222099
21.05586374,7.696791918
15.71911744,2.468426939
40.33709196,6.264889135
79.5539821,7.807592151
79.5539821,6.491321204
79.5539821,2.691146422
79.5539821,3.23487461
79.5539821,2.018712222
79.5539821,4.18050266
79.5539821,5.03892649
79.5539821,6.561187963
71.33916873,10.64110968
15.64849887,1.706072058
15.77964765,1.389650659
6.785147604,5.445000749
11.14908706,8.50967753
20.65232905,3.084643346
16.67751233,5.001999863
20.82383129,8.05900044
30.84878599,7.341223433
38.46615839,2.694211119
55.58854152,3.739223828
50.05926463,2.175186031
55.80570345,0.383976551
41.84052072,2.491684443
31.36663368,4.191821326
14.10497867,4.800890979
22.76079781,3.812945038
59.94848493,3.651726919
22.27655618,5.171018466
25.32324311,5.133402037
24.1529925,5.88055519
24.16308087,8.886797584
40.0865205,2.510868337
72.80918797,7.772457335
44.0789591,3.872217933
12.51101664,7.07885913
12.88428623,7.781757724
9.292827474,7.869834468
4.118936247,5.367079994
0,6.829742613
2.752683076,10.66246715
4.559942017,9.603278345
5.949254314,6.329017257
8.583759373,3.039182053
26.47331698,8.189933787
24.69776433,1.84859588
39.00071084,6.541603624
55.30456053,4.75953184
63.5400092,5.606176365
39.485149,2.406715355
33.92246257,3.867767212
76.3160966,4.69532568
73.86537826,3.739965795
71.50593562,6.503716204
72.5374197,8.476130639
73.22301691,0.921352362
75.19333681,7.035516807
64.49218075,1.969666859
21.27780782,6.751783307
3.640459398,6.714669871
6.554556351,6.095769081
3.850873916,9.475690132
0.204649737,5.080800882
0,1.601995133
4.251526217,1.701773039
7.407743985,2.332222673
6.684263931,4.141198272
7.015738856,6.689000555
15.6686756,9.978657536
39.55196805,3.048364569
45.41534023,0.842763757
51.14507429,5.205123848
71.47505286,8.020796399
62.68806623,12.81540206
33.03711008,5.294002705
33.88905305,5.929287425
37.19659632,7.138281328
37.29682491,9.604350476
20.13782232,6.722087797
8.517464388,2.580291274
4.156407326,4.386216809
0,4.311173408
0,5.541739949
0,4.127281993
0,3.406656593
0,2.91732224
0,6.216487396
0,4.01332006
0,2.017544224
2.003261506,5.807318285
3.628929836,8.521876283
14.86160622,4.352648906
14.39754133,2.62478372
37.33023444,6.455762086
36.17760572,9.364960577
38.01512976,2.013803885
24.1529925,2.241621476
5.914665626,5.903551335
0,3.985205014
0.492888802,8.135564203
0,6.953994422
0,2.323712241
0,8.520229912
0,2.665749699
0,11.25112604
0,5.859393813
1.902377833,7.076605772
0,1.304662723
0,2.585279616
0,8.321235067
0,5.821263674
0,3.935688759
1.475784016,6.001191964
5.130655367,4.60031848
8.376227246,5.038113844
10.83634767,3.81146954
23.96131352,4.669412198
42.80939704,3.605922486
24.42537842,2.826765217
39.485149,6.415415639
24.22361107,3.201183436
8.180224681,7.902235437
3.989228668,4.628787532
1.792846988,7.317535195
0.020176735,3.997333758
0,4.935952279
0,5.501062646
0,0.753069411
0.268062331,6.459188985
3.940228026,7.549288311
0.475594458,1.689886693
0,2.891656488
0,10.35360245
0,5.748361533
0,9.155229073
0,4.379540193
1.513255094,8.666407443
3.363749895,5.634897378
4.822239567,5.460778264
7.237682937,0.919763085
7.399096813,5.768666144
13.65100215,3.8238804
22.74062108,3.850462682
24.05210883,5.188520851
44.41305438,2.545010996
35.64305327,8.323984997
15.75947091,7.643285083
11.3508544,1.538937012
4.931770412,2.920287909
1.109720402,3.338599822
6.439260725,2.985301228
32.21857664,3.774015186
51.49587433,3.238071903
63.87410448,3.481819143
26.79614473,5.17734121
0,4.700534192
0,6.160172778
0,6.019661524
0,5.680003781
0,7.39200654
0,12.22652712
0,2.426199458
0,0.924624389
0,7.150661364
4.026699746,4.536602432
7.776689989,4.055000383
4.949064756,6.334415328
6.1077858,10.31515246
0.573595741,5.918050139
5.269010119,3.756162604
15.04319683,8.2369109
22.82132802,7.106982172
5.882959328,0.620910892
10.78590583,9.243925593
5.021124522,2.696251338
3.406985755,5.016399644
2.369325119,3.956663747
0.913717838,0.969697468
0,3.739940872
0,3.128390291
0,4.455209743
0,4.360670841
2.720976779,1.766483241
4.666590472,4.927549007
1.836082848,5.827863388
0.245003206,5.017980747
0,2.539769442
0,7.553267729
0,8.181187494
0.905070666,6.686012173
0.919482619,5.593819829
3.992111058,1.913258807
41.18903493,12.13677
57.52629415,5.84504527
69.47020043,6.216133981
52.01372202,1.284719836
30.76526217,5.580812318
27.10691885,3.208035404
21.84275639,3.628123931
27.24055696,5.449565917
24.40520168,1.737374932
21.32824966,0.341329033
10.16042706,3.737720576
5.686956764,2.161236121
8.211930978,6.839776993
5.40448248,7.489022616
0,3.341925803
0,3.490760834
0,3.737514368
0,8.664329148
2.144498648,4.613577069
1.127014746,1.634474828
9.202032169,5.565347148
26.66499596,12.32310094
56.40707496,2.208515114
64.05785688,7.858331365
58.02743707,3.331293772
47.83753101,3.21886526
33.33779583,5.564831108
26.03951718,5.834884445
7.681571098,4.35460875
3.271513394,5.877729151
1.049190199,2.441083037
2.403913807,3.498107711
7.505745268,7.593340711
11.12891032,4.802442798
5.511130934,5.312396954
0,4.850854534
0,8.351768329
0,8.734466863
2.565327684,6.97348596
31.31651939,4.002600309
25.46448025,2.190055184
42.24143506,4.358536971
43.31053996,7.268213158
38.90048226,5.147027276
17.68634906,8.870364801
4.459058345,4.349788354
7.327037047,3.681071007
8.209048588,9.346657208
0,3.582148312
0,0.691289066
0,5.138924614
0,5.648849996
0,3.637715502
5.666780029,3.413937444
3.522281381,2.653964065
0,5.522628586
2.885273046,4.641335116
0,10.90864785
0,6.957147255
0,3.540335043
0,4.724405723
0,10.30502286
0.686008976,7.703816857
17.7367909,4.441667693
28.91103337,3.504990983
31.66731943,5.389816686
32.73642433,2.836059531
22.95247679,3.721079636
18.83642294,7.492212412
14.73045745,2.797495737
6.606439383,4.740173622
4.689649597,0.425644757
2.519209433,6.544018242
2.251147102,2.633703151
0,6.308553829
0,3.811087571
8.43675745,4.898289921
8.407933543,9.574871842
4.459058345,10.36440163
5.401600089,8.296798554
8.102400133,3.689355847
79.5539821,5.607911687
68.80200986,1.988008739
79.5539821,6.060342541
79.5539821,6.456362409
79.5539821,5.274295769
60.06541828,4.144676935
3.752872634,2.101405151
0,3.723232656
0,5.443393002
0,1.445283634
0.458300114,8.666808774
4.969241491,5.317264554
6.63814568,2.921658777
14.22603908,4.081458227
14.87169459,5.79832733
65.31071418,1.908139293
42.62564463,3.896194598
26.78605636,4.397097447
20.3597664,7.528256466
24.60696903,5.401674614
79.5539821,9.27027621
76.94061457,3.819853836
77.89180349,9.039358051
75.45892852,1.628432844
79.5539821,1.86169112
71.22799081,3.129469419
41.87393025,5.602703337
18.02935355,4.892488112
6.220199035,4.754382617
0,6.857529752
0,4.023759919
0,10.1519362
0,4.251482656
0.242120815,6.394586918
0.677361804,4.100697768
5.574543528,7.639267389
22.41779333,5.30545692
15.49717336,3.451240503
8.697613804,3.701654983
57.60981797,7.989050668
71.27740322,3.24488558
71.33299218,6.916631702
70.10498146,1.548147972
63.10568533,2.717029144
59.12995149,0.754267647
21.19710088,6.385611235
26.40269841,2.920667427
29.01126195,5.344549419
23.94113679,2.375724889
6.027078861,10.77223078
6.730382181,1.406737516
11.00784991,6.542343921
8.085105789,2.744848192
0.611066819,3.68000467
0,3.104571448
0,10.14405297
0,1.556119715
1.181780169,5.342846361
7.084916232,4.813554821
3.392573802,6.534350332
18.17059069,3.02811037
44.69703537,7.725306934
51.56269339,6.81177433
57.71004655,3.890398861
48.45560728,2.314313499
45.33181641,4.285960489
38.56638697,3.019099155
19.02810191,2.955588413
9.040618292,4.470156195
2.582622028,3.756037297
0,6.154190083
0,2.989007026
2.228087977,8.081841788
0,3.985547501
0,3.830166317
0.510183146,5.892561576
0,8.171004072
0,1.551317197
0,5.85692869
0,3.345751767
3.461751178,1.497877559
5.40736487,6.057957322
14.89187132,6.757329939
7.422155939,1.544414644
4.905828896,3.896366028
8.200401416,7.933268629
20.76330109,5.662974029
9.555125024,11.25257555
5.133537758,1.278471184
0,10.85322763
1.00883673,5.686732192
6.888913667,1.174632189
5.205597524,6.355031993
3.579929194,5.254749998
3.098569955,3.7434552
1.533431829,2.715423528
4.920240849,2.762744328
0,6.590831738
0,7.522235718
0,4.619947012
0,10.40901013
0,5.8165386
0,7.230408231
0,6.400531765
0,6.636467055
1.426783375,4.01494455
0.778245477,3.734954097
6.055902768,5.156638776
21.48966353,1.270236425
13.69135562,4.003347197
44.09566387,6.946728587
46.83524517,6.934206769
28.42659521,4.13479219
5.603367435,6.342915896
0.051883032,3.124062763
1.925436958,6.249316517
4.13046581,3.4836633
2.795918936,7.337619896
0,4.289563126
0,7.061713591
0.645655507,5.903657697
0,5.911586481
0,2.699863542
0,8.701529661
0,6.33362753
4.606060268,3.528154446
24.58679229,4.186972956
24.98023862,9.377326201
32.25198617,5.759920135
27.94215705,7.942731195
42.70916845,1.180668393
42.62564463,8.485080039
37.7645583,4.891334233
38.76684414,4.104824492
39.73572046,7.460059272
45.06454018,3.108879886
54.15193181,1.998201492
62.53772335,6.869101677
73.64919896,5.484289788
79.5539821,2.665284211
74.64980028,3.520254309
74.24214789,5.322833491
58.86267527,5.109678619
52.83225545,3.295035652
35.57623421,8.453171744
14.75063418,11.5047731
5.31801076,5.499549192
4.637766565,2.754453085
7.744983692,0.524042908
7.12238731,0.979216472
7.60374655,1.658736386
14.94231316,2.151621893
15.88053132,13.46018748
14.04444847,6.649859867
18.36226967,4.322130285
15.74938254,4.115817208
38.09865358,8.034874029
41.90733978,1.267946908
15.6081454,3.179123283
14.89187132,6.63703796
12.76322582,0.61914095
7.687335879,2.551289696
5.260362947,7.372526451
3.718283946,6.755606055
4.74729741,1.823025656
0.507300755,8.336962788
0,7.337716924
0,2.341002933
3.000568673,7.964104775
2.59415159,4.78657039
0,3.218560378
0,3.42305885
0,3.071045726
2.245382321,5.298417582
3.107217127,0.895320033
5.323775541,7.590144413
4.715591113,3.595507258
5.208479915,3.364877395
19.55269701,10.17244339
25.30306637,6.421899884
18.261386,3.497387328
13.76197419,3.974555553
6.649675243,3.512043775
6.586262648,6.595623334
7.399096813,0.843612374
21.31816129,6.261585726
21.01551027,6.527350376
19.44172497,5.781293985
30.11377638,7.64074098
19.90578987,6.004932888
27.2238522,8.464149458
10.39245951,7.212166939
8.425227887,0.592093857
7.701747832,4.001376113
1.729434393,8.876696173
0,2.627813226
0,3.749925493
0.994424776,9.692625896
0,5.095210598
0,5.805076701
3.352220333,4.304789679
7.756513255,4.536632348
7.926574303,3.17350977
15.59805703,9.580932225
31.11606222,7.27326939
29.94672874,4.789648778
8.165812728,9.413816824
11.3811195,2.118739885
24.51617372,4.743621207
41.9908636,2.353498436
31.43345273,4.657727677
52.99930309,0.547611239
37.69773925,12.7600745
72.38300592,2.347961899
74.74862511,5.780975521
40.98857776,6.257246423
29.69615728,8.311191618
6.427731162,6.58254862
2.865096312,7.498574899
3.744225462,6.556641334
1.818788504,1.686282563
2.271323837,1.311886685
2.158910601,0.51568304
5.341069885,5.771778923
20.95498007,13.01090725
14.26639255,5.519031589
52.63179829,0.473629595
53.26657932,0.457536473
71.24034391,6.888374197
79.5539821,6.480053476
79.5539821,4.144201887
79.5539821,1.422825133
75.21186646,2.102563677
45.43204499,7.727000148
39.75242522,4.91078767
24.6473225,5.032104644
15.0835503,13.07294276
6.473849413,4.938091739
5.692721545,5.491160797
13.48958827,8.41643845
13.12640705,7.611795444
5.122008195,8.243829664
0,4.07714378
3.040922142,5.223218815
12.4303097,3.494968062
29.93002397,1.485541776
10.85652441,3.897768236
22.24629108,2.08688344
17.43413988,8.079433295
19.10880885,5.418401337
19.99658517,6.685629716
21.78222619,6.083184345
11.70394726,7.003949007
14.16550888,5.969315947
8.459816575,6.40383888
2.490385527,3.386768856
0,4.670484354
0,5.577470593
0,15.59444844
0,2.660894221
0,5.690405349
0,1.382918231
0,12.13044594
0,5.429387466
0,5.599677807
0,2.291010517
0,7.683820936
0,4.288513146
0.077824548,7.835268226
5.695603936,7.542215229
4.026699746,4.920901116
6.179845566,2.370334579
7.381802469,8.597965056
5.418894433,1.611927043
21.75196108,5.183761558
31.29981462,6.462659152
16.24371254,3.279761205
26.64481922,9.197545295
18.34209294,7.284097274
4.023817355,12.35665475
0,3.435121669
0,9.410215418
0,1.595879373
0.688891367,3.890704212
2.424090542,3.507398181
3.510751819,4.381110422
4.248643827,6.339376919
0,8.125003328
0,2.298609549
0,8.688073915
0,5.306241952
1.060719761,7.802990096
0,1.807331849
3.853756307,4.559862132
1.657374627,3.493231404
4.522470939,5.71300123
4.340880328,4.491306426
6.436378334,6.74535815
5.22865665,6.747171473
7.401979204,0.123029686
22.37743986,7.751783053
14.24621582,6.895710142
16.52618682,4.459022395
5.392952917,3.475393224
3.395456193,5.132424916
0.763833524,6.408566126
0.732127227,6.562139193
8.479993309,7.853637148
60.65008502,3.678603802
75.96540573,4.609647412
71.08593012,9.137957927
61.51873275,17.25898382
77.10395004,10.02287438
42.49200652,9.56539289
26.01934045,3.207083774
48.80640732,10.86452517
22.44805843,5.058664549
11.99650991,2.035454671
5.447718339,3.953644113
2.320324478,11.92247867
2.069556491,7.154528542
5.390070526,2.073120397
18.69518579,3.406108589
8.61546567,8.652633577
26.15048922,1.335922819
61.35168511,8.609257731
77.87258755,7.108675939
79.5539821,3.278594218
79.5539821,7.974995349
79.5539821,11.04779694
79.5539821,9.704236938
79.5539821,3.410038005
79.5539821,4.638995366
79.5539821,2.582830882
79.5539821,2.00183258
79.5539821,11.75528484
79.5539821,5.308124782
56.08968444,6.694717415
78.29533818,2.385737628
79.22731116,10.48799912
72.02476594,3.986194747
41.20573969,8.889731665
19.47199008,15.08443811
18.18067906,6.777210338
24.34467148,2.970914842
20.78347782,9.70091197
15.25505255,2.651232125
27.99227134,11.96665878
64.20819976,8.91842517
79.5539821,2.990555181
79.5539821,8.899960571
79.5539821,7.453908569
79.5539821,14.12797135
72.9697783,5.636337801
77.87258755,8.094403598
56.39037019,6.435588303
72.92654244,2.487406576
68.68507652,4.553265585
53.33339838,6.746106137
66.59698101,3.374128514
58.87938003,13.28990441
19.97640844,4.732146959
12.07721685,6.835940922
20.66241742,4.269806847
13.18693725,8.322948932
2.663328966,7.073513133
0,13.14342562
4.312056421,12.86140586
8.990176455,5.355358479
12.27898419,6.952602967
15.76955928,12.00530914
14.84142949,9.213664697
29.362062,0.725099623
72.87095348,7.882430485
79.5539821,2.934203382
79.5539821,5.229483656
79.5539821,9.444487778
79.5539821,0.924101927
79.5539821,7.735948193
79.5539821,7.132833144
79.5539821,13.15182037
79.5539821,5.603821409
79.5539821,5.30539832
58.244599,7.517320064
58.97960862,11.37956442
14.75063418,3.272458627
11.43156134,3.999147588
20.70277089,6.419321352
21.85284476,5.695473637
12.68251889,6.922871153
8.275343573,4.290558238
7.197329468,9.034262747
5.525542887,7.364710826
7.318389875,3.776894638
8.090870571,11.78861691
6.070314721,7.240807871
41.37278733,7.957873555
79.5539821,6.311569245
79.5539821,0.878776374
62.37067571,6.099637259
47.65377861,12.23287016
5.620661779,13.96181635
14.40762969,10.19554088
21.19710088,12.37563725
7.946751038,2.706358328
14.02427174,10.08686005
6.384495303,4.708253632
0,3.047851782
0.807069384,11.367063
4.035346918,9.701390707
0.769598305,11.07410606
0,4.81853463
0,1.749672354
0,5.555156137
0,11.15561058
0,6.571109443
2.216558414,5.306414212
5.952136704,3.098756163
6.1077858,10.96801611
10.05954339,3.972069613
19.3711064,9.666818702
27.05680456,6.679001639
52.33111253,3.014353295
60.18235163,4.166550741
79.5539821,2.621626632
75.78628574,10.96911098
66.93107629,7.373989585
75.68128437,6.777878102
44.81396872,9.776546592
0,7.932716043
0,12.26421781
0,9.321063422
0.818598946,5.371386708
2.060909319,2.294915924
3.513634209,6.937292269
0,11.81311131
0,7.541837759
0,6.194602359
0,8.519569871
0.515947927,7.697513631
0.363181223,5.73558091
4.611825049,2.026630171
5.173891227,13.52422955
8.384874418,3.662524158
10.77581747,6.557352666
17.89820478,3.63118022
22.78097455,9.841946241
17.77714437,7.425052991
7.796866724,10.72350784
8.171577509,7.10484573
7.842984974,6.129738311
18.40262314,9.032906144
32.85335768,3.322602684
46.85194993,3.272247478
35.09179606,4.07950749
22.72044434,2.020053703
8.39640398,5.377375771
2.986156719,4.458029791
4.825121958,8.481394939
0,6.874048666
0,10.83332186
0,3.087899087
0,9.059769976
2.519209433,5.290787718
5.049948429,3.222365819
3.063981267,8.718647753
5.087419507,4.354691009
5.784958046,5.956163436
4.868357818,3.950525808
3.000568673,5.770686582
1.155838653,6.042614515
0,5.808642736
0,6.585260663
0,4.018294019
0,1.693966051
1.060719761,7.884008087
1.470019234,8.841747458
2.360677947,1.140592539
1.622785939,8.649821763
1.037660636,5.289427968
0.671597023,7.722560337
0,5.406457932
0,2.251684635
0,9.946921515
4.029582137,1.919389038
6.424848772,7.02198156
7.753630864,12.02648886
12.77331419,8.407726401
8.517464388,5.034144651
14.15542051,9.096028282
15.99150336,8.085711849
24.97015025,8.155065904
16.56654029,5.531222895
6.955208652,6.910147189
6.142374487,6.90095854
9.827510941,6.726980688
8.494405263,7.522805123
19.64349232,5.816927339
7.401979204,6.737123581
6.277846848,6.083052244
10.74555236,4.770195041
56.44048448,7.40477372
69.05258133,2.811113816
55.78899869,4.930003696
79.5539821,8.812267952
50.2096075,0.535638741
72.35212316,6.10105956
75.57010644,16.33683694
41.89063502,6.550078561
7.788219552,9.3375895
0,8.190867452
0,4.659404366
0,4.192947198
0,7.26061862
0,9.471960756
2.455796839,5.536882148
2.853566749,14.76638624
5.62642656,4.043318042
74.5077396,8.967012277
45.88307362,9.576943948
47.95446436,1.962651477
47.75400719,10.05617808
75.93452298,7.854072684
79.5539821,12.56156315
79.5539821,7.010997569
79.5539821,3.148998523
79.5539821,7.121408314
79.5539821,6.592006111
79.5539821,8.79877973
24.41529005,5.517747381
0,7.345003408
0,6.684265619
0,9.028917954
1.158721044,6.120028607
15.79982438,5.539390178
18.67500906,1.354550167
22.83141638,12.23020568
29.39547152,10.02355002
26.08995902,1.928286113
39.40162518,6.403265904
45.48215928,8.540564353
24.05210883,4.798354583
72.31506385,19.69245333
79.5539821,6.985776948
79.5539821,8.965311851
79.5539821,2.026613575
79.5539821,6.974504325
79.5539821,10.92872254
79.5539821,4.50742665
79.5539821,1.599040811
79.5539821,8.896359038
79.5539821,3.346969338
79.5539821,5.657222631
61.08440888,7.701496223
68.5514384,12.56621549
54.55284615,6.63442651
25.98907535,7.901918424
32.90347197,5.31761368
41.47301592,4.137676294
33.15404343,5.814622477
25.08112229,16.08059553
25.63598249,7.324029411
27.19044267,10.40005227
25.22235943,8.768495914
17.39378641,6.747479572
18.04953029,13.02220802
23.06344883,7.258599154
23.97140189,4.245290461
50.07596939,8.374464472
79.5539821,5.406359379
79.5539821,10.24137879
36.511701,3.240501358
50.09267415,8.354559378
79.33299882,7.288111217
79.5539821,0.674519169
79.5539821,2.45182971
76.54668785,5.821788783
41.1556254,17.07369772
2.141616257,2.77098813
0,9.264510974
0,6.567764333
8.477110919,8.508181051
7.724806958,5.487463824
7.609511331,8.942926999
6.897560839,6.489309268
8.076458618,11.10204522
14.41771806,2.955571068
15.0532852,5.254846315
8.505934825,1.474156811
12.21845399,6.58635763
4.554177236,6.255072114
25.7267778,2.203861848
49.02356926,2.95793888
25.88819167,6.114037076
12.19827726,6.762124147
39.26798706,10.39928581
79.5539821,6.474287028
79.5539821,17.52969196
79.5539821,4.00482184
71.10445978,15.25458407
46.96888328,5.855941993
2.034967803,6.271337052
4.162172107,5.9000274
50.47688373,3.329909445
75.74922643,5.993453396
25.41403841,7.721558662
3.623165054,3.74751628
4.983653444,1.580505277
7.64698241,8.057621083
17.7065258,9.059343171
21.65107741,2.66827637
22.94238842,8.495316822
20.09746885,13.89256894
27.90874752,2.716984005
17.52493519,3.954213641
14.51860173,7.148677152
11.42147297,3.048060986
21.75196108,5.466284486
79.5539821,9.390360211
79.5539821,11.54631534
79.5539821,9.275408479
31.09935745,12.91462281
2.847801968,0.930533873
4.732885457,7.122621142
6.525732445,4.541660591
5.949254314,11.4432576
6.257670114,6.035258411
7.681571098,10.37404444
31.51697655,5.731552623
33.97257687,12.10394173
24.25387617,9.617024933
45.71602598,10.50605953
62.06998996,6.662188173
68.68507652,9.973056221
63.35625679,4.466884741
50.15949321,3.768651621
36.24442477,6.978500021
31.0325384,10.92798246
22.6094723,5.029003877
23.14415577,2.400372397
73.86537826,0.284254072
61.48532322,9.651094105
71.431817,6.161723703
46.43433083,6.433620476
58.22789424,2.408137588
77.59395645,8.329762537
77.6708202,1.965636534
79.5539821,4.366748819
79.5539821,7.501018613
53.91806512,7.483675837
66.68050483,10.82297183
54.87023667,8.969815941
48.40549299,6.087064611
24.54643882,1.26124955
8.134106431,2.008798073
8.647171967,7.674233525
12.74304909,3.811641639
13.4492348,2.960165133
24.33458311,8.047441644
24.07228556,5.045715587
30.39775736,14.63820039
30.68173835,4.400129087
44.84737825,3.725416429
34.75770078,9.356879276
40.72130153,3.477011175
79.5539821,8.917867765
79.5539821,4.98245374
79.5539821,8.056176846
72.78448176,2.113888741
63.65694254,8.966139635
50.2096075,6.437233631
37.7645583,5.530953592
43.87850194,15.36744468
17.03060519,7.852062127
30.28082402,7.530370999
18.50350681,5.025951267
7.223270983,6.223707863
7.494215705,15.23518825
15.64849887,4.438164863
12.07721685,4.587263803
7.502862877,3.684607993
12.91455133,4.083950354
8.004398851,8.648640662
9.252474005,11.27532294
8.070693836,7.496884535
7.180035124,7.667804417
4.565706799,9.489417925
5.413129652,15.22494484
16.06212193,5.623213143
21.72169598,1.276609066
36.71215817,11.87051724
35.84351044,2.918829238
25.12147576,6.886867993
26.23119616,4.973953043
28.0590904,6.167145624
25.68642433,5.514248404
15.40637806,8.51250252
1.88796588,3.544180268
0,7.726576732
0,4.262794006
0,5.769278537
0.847422853,8.192661639
0.466947286,2.811629672
0.43812338,0.995617541
0,5.763749559
0,3.366822294
7.053209935,2.285249316
5.793605218,7.286116523
7.707512614,6.696077488
12.47066317,5.538149196
8.062046664,7.526446742
6.822618682,5.081450437
2.764212639,2.545359072
1.291311014,2.272754653
1.830318066,0.556327517
5.22865665,15.89300847
6.4162016,3.201486489
19.13907395,8.499471596
7.551863518,9.766199665
8.018810804,7.279300932
11.04820338,10.98963124
6.332612271,4.332679415
5.525542887,13.34224865
4.415822485,2.647357598
1.706375268,7.943721973
2.406796198,5.004098319
6.566085914,11.62713379
5.36412901,3.873481073
4.83665152,3.228306764
4.113171466,9.817110502
6.355671396,3.294388476
18.49341845,7.608102023
15.71911744,1.606748169
7.618158503,1.461228855
10.53369665,8.813958162
14.37736459,9.045398376
23.78981128,6.351749646
27.52453795,3.713129244
59.93178017,2.973971576
69.48690519,7.467986703
75.24892577,11.29837798
75.07598233,14.06396763
76.57551176,9.622859443
78.33377006,10.84354687
77.37297317,5.514904603
25.00041535,6.723118897
34.02269116,5.814738588
28.81080478,6.21351557
20.14791068,7.461010062
7.445215064,8.105431798
2.914096953,2.63977253
2.844919577,8.992530895
4.6579433,10.01801199
4.340880328,9.189660443
16.67751233,6.113124308
14.41771806,6.013510625
12.54128174,5.098068069
37.17989156,6.144036044
60.38280879,10.16087383
55.07069383,1.320282551
76.00864159,8.942958358
75.68128437,3.597415524
73.49478517,8.279982106
71.45652321,7.478174988
47.0524071,5.597988823
31.24970033,6.604215662
17.41396315,6.528403789
13.89312296,4.888889953
8.595288936,5.489012207
0.011529563,2.496921394
0,4.829861898
7.589334597,0.985217856
8.064929055,3.299789621
1.971555209,6.365909982
0,12.82711136
0,10.47103637
1.706375268,10.12370856
4.300526858,8.797472298
12.9549048,8.588984768
22.00417027,5.893047956
15.13399214,1.368679623
35.84351044,9.083871143
52.38122683,0.823054033
73.87773136,3.991677404
77.59395645,7.201528176
79.5539821,8.012683388
79.5539821,6.266306434
79.5539821,8.713069881
79.5539821,6.237434051
79.5539821,8.185138113
70.95004599,9.794605487
23.92096005,5.010066403
6.032843643,1.531478076
1.550726173,4.120797685
1.700610487,6.679670433
14.33701112,3.125170117
16.74813091,3.026495373
9.898129512,0.604622186
7.946751038,2.758388327
23.36609985,2.525603557
27.60806177,6.144562143
45.23158782,6.796105441
63.0722758,3.179151748
27.79181418,2.676014334
48.73958827,7.058145997
54.36909374,4.032137568
42.14120648,6.157095468
48.67276921,6.802899988
68.91894321,7.0506604
66.96448582,0.419479029
56.49059878,9.165408571
67.74960973,2.659298689
66.2294762,5.21563901
47.82082625,10.60592184
49.27414072,4.884698747
36.0940819,8.167916619
42.20802553,9.311201972
14.82125275,14.09797312
7.125269701,5.772168827
21.02559864,6.261934441
31.08265269,2.092370147
35.70987233,9.519160662
23.46698352,5.750441862
19.3105762,9.319411289
17.75696764,5.062467292
18.74562763,6.257423051
10.48325482,3.655978209
27.6414713,3.942279842
26.49349371,2.173664614
18.04953029,2.659504218
13.83259276,8.721558682
18.83642294,1.395400046
41.55653974,3.477209947
53.96817941,5.392602509
73.30331208,6.162969634
76.29688066,14.44757813
79.5539821,2.406320241
77.76689989,5.352931615
79.35221475,3.017744117
79.5539821,1.746619876
79.5539821,6.928057826
58.8459705,5.05067838
78.33377006,11.27688308
76.59472769,3.063786486
42.39177794,1.597741987
